customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03580,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),47.32,1795.82,No
CUST-03581,Male,1,Yes,No,27,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),41.22,1116.37,No
CUST-03582,Male,1,No,No,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),51.87,2483.6,No
CUST-03583,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,57.4,2645.04,No
CUST-03584,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.5,1124.82,No
CUST-03585,Male,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.38,1641.72,No
CUST-03586,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.12,2191.04,No
CUST-03587,Male,0,No,No,4,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.07,252.73,No
CUST-03588,Female,1,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),41.38,783.98,Yes
CUST-03589,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.15,1319.6,No
CUST-03590,Female,0,No,No,19,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,43.35,827.31,No
CUST-03591,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,68.17,2854.57,No
CUST-03592,Male,0,No,Yes,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,47.09,237.01,No
CUST-03593,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.74,1620.04,No
CUST-03594,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,37.28,942.76,Yes
CUST-03595,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),39.44,2639.25,No
CUST-03596,Male,0,No,No,26,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,54.56,1420.39,No
CUST-03597,Female,0,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,53.95,3348.07,No
CUST-03598,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.76,156.69,Yes
CUST-03599,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,42.92,1884.66,No
CUST-03600,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.62,583.26,No
CUST-03601,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),52.4,2201.88,No
CUST-03602,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,68.89,3859.16,No
CUST-03603,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.28,90.35,No
CUST-03604,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.46,840.45,No
CUST-03605,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.73,3826.77,No
CUST-03606,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,49.09,2898.73,Yes
CUST-03607,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,40.93,1556.54,No
CUST-03608,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.79,2300.23,No
CUST-03609,Male,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),46.63,3222.13,No
CUST-03610,Female,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.47,51.43,Yes
CUST-03611,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),55.94,2793.28,No
CUST-03612,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),60.19,544.06,No
CUST-03613,Male,0,Yes,No,53,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),38.86,2054.71,No
CUST-03614,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.79,275.94,No
CUST-03615,Female,1,Yes,No,29,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),48.33,1395.51,No
CUST-03616,Male,0,Yes,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.51,1274.21,No
CUST-03617,Male,1,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.33,847.94,No
CUST-03618,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.45,821.2,No
CUST-03619,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.64,620.36,No
CUST-03620,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.31,514.15,Yes
CUST-03621,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.14,1894.93,No
CUST-03622,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,66.77,461.25,No
CUST-03623,Female,0,No,No,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.36,2224.94,No
CUST-03624,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.46,792.41,No
CUST-03625,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.93,1942.36,No
CUST-03626,Female,1,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),43.35,744.6,No
CUST-03627,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.2,1544.83,No
CUST-03628,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.27,139.04,No
CUST-03629,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),51.66,2018.17,No
CUST-03630,Female,0,No,No,25,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),35.74,890.8,No
CUST-03631,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.73,2252.34,No
CUST-03632,Male,0,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.6,1156.99,No
CUST-03633,Male,0,No,Yes,59,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.02,2946.81,No
CUST-03634,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.33,2443.68,No
CUST-03635,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.7,1535.1,Yes
CUST-03636,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,47.53,1380.07,No
CUST-03637,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,54.62,483.95,No
CUST-03638,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.36,50.11,No
CUST-03639,Female,0,No,No,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),56.34,4054.66,Yes
CUST-03640,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.94,2347.06,No
CUST-03641,Female,1,No,Yes,10,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),43.07,432.81,Yes
CUST-03642,Male,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.7,480.78,No
CUST-03643,Male,0,No,No,47,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,49.7,2333.91,Yes
CUST-03644,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.62,2653.45,No
CUST-03645,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.47,902.35,No
CUST-03646,Female,0,No,No,8,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.54,329.31,No
CUST-03647,Female,0,No,Yes,26,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.9,957.47,No
CUST-03648,Male,0,No,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,45.33,304.96,No
CUST-03649,Male,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,41.28,621.89,No
CUST-03650,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.51,1273.83,No
CUST-03651,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,45.72,132.95,No
CUST-03652,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.44,430.91,Yes
CUST-03653,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.85,824.17,No
CUST-03654,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.43,129.9,Yes
CUST-03655,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.37,4498.57,No
CUST-03656,Female,0,Yes,Yes,31,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,45.98,1425.65,No
CUST-03657,Male,0,No,No,17,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),42.73,720.83,No
CUST-03658,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.19,2506.11,Yes
CUST-03659,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.56,165.05,Yes
CUST-03660,Male,1,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.96,2904.04,No
CUST-03661,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,38.65,2780.47,No
CUST-03662,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.64,2179.82,No
CUST-03663,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,45.36,2997.61,Yes
CUST-03664,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,58.33,2334.12,No
CUST-03665,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,57.91,1731.72,Yes
CUST-03666,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.92,1298.49,No
CUST-03667,Male,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),50.34,353.79,No
CUST-03668,Female,0,Yes,No,50,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,41.44,2070.44,No
CUST-03669,Female,1,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,52.8,53.91,No
CUST-03670,Female,0,No,No,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,46.77,2064.9,No
CUST-03671,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.12,1432.45,No
CUST-03672,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,51.52,362.36,No
CUST-03673,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.33,111.4,No
CUST-03674,Female,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),45.19,45.43,Yes
CUST-03675,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),56.74,2897.47,Yes
CUST-03676,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.87,1286.19,No
CUST-03677,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,60.79,2615.35,No
CUST-03678,Female,0,No,No,55,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.12,2705.81,No
CUST-03679,Male,0,No,Yes,57,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,31.57,1799.93,No
CUST-03680,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,64.97,3448.1,No
CUST-03681,Male,1,Yes,Yes,33,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),33.34,1101.64,No
CUST-03682,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,73.16,4533.57,No
CUST-03683,Male,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.62,222.72,No
CUST-03684,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,49.6,3576.69,No
CUST-03685,Female,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),34.17,1786.96,No
CUST-03686,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),47.37,45.47,No
CUST-03687,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,46.2,647.5,No
CUST-03688,Female,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,68.66,1447.52,Yes
CUST-03689,Female,1,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,69.38,2362.37,No
CUST-03690,Female,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,74.28,1042.21,Yes
CUST-03691,Female,1,No,No,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),57.91,2324.06,No
CUST-03692,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.96,1431.95,No
CUST-03693,Male,1,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.44,1319.57,No
CUST-03694,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,49.96,1007.53,No
CUST-03695,Female,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),56.22,3369.59,No
CUST-03696,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,43.41,389.88,No
CUST-03697,Female,0,No,No,33,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.83,1211.59,No
CUST-03698,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.31,1142.28,No
CUST-03699,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,46.19,3139.71,No
CUST-03700,Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.13,266.05,No
CUST-03701,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.13,2502.67,No
CUST-03702,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),58.17,928.11,No
CUST-03703,Female,1,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.7,1347.5,Yes
CUST-03704,Female,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),36.99,960.52,No
CUST-03705,Male,1,No,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),35.55,2481.58,No
CUST-03706,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),52.92,1958.39,Yes
CUST-03707,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,63.6,1395.97,Yes
CUST-03708,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,55.33,386.96,No
CUST-03709,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.31,888.62,No
CUST-03710,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,54.79,1643.13,No
CUST-03711,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),60.13,357.91,Yes
CUST-03712,Male,0,Yes,No,24,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,46.21,1109.95,No
CUST-03713,Male,1,Yes,No,66,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,44.03,2902.15,No
CUST-03714,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.09,2524.35,No
CUST-03715,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.08,518.36,No
CUST-03716,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),44.72,2369.93,No
CUST-03717,Female,0,No,Yes,5,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,43.22,209.47,No
CUST-03718,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),58.98,2117.56,Yes
CUST-03719,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.34,2769.23,Yes
CUST-03720,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.41,678.46,No
CUST-03721,Male,0,No,Yes,45,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,48.16,2173.37,No
CUST-03722,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,57.69,579.52,Yes
CUST-03723,Female,0,No,Yes,54,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),49.13,2651.69,No
CUST-03724,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),48.04,3360.33,No
CUST-03725,Male,0,No,No,32,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,47.83,1517.24,No
